#,Timestamp,Frame_Number,X_pix,Y_pix,MM,EV1.1,EV1.1_Track_Length_pix,EV1.2,EV1.2_Track_Length_pix
7165,238.830945,7165,463.18,114.10,66,1,2552.82,0,0.00
7166,238.864278,7166,462.60,113.68,58,1,2553.54,0,0.00
7167,238.897611,7167,462.21,113.33,45,1,2554.06,0,0.00
7168,238.930944,7168,461.80,112.97,43,1,2554.60,0,0.00
7169,238.964277,7169,461.42,112.52,43,1,2555.19,0,0.00
7170,238.997610,7170,461.07,112.19,43,1,2555.68,0,0.00
7171,239.030943,7171,460.96,111.99,37,1,2555.91,0,0.00
7172,239.064276,7172,460.96,111.99,36,1,2555.91,0,0.00
7173,239.097609,7173,460.71,111.83,30,1,2556.20,0,0.00
7174,239.130942,7174,460.68,111.60,31,1,2556.43,0,0.00
7175,239.164275,7175,460.55,111.32,40,1,2556.74,0,0.00
7176,239.197608,7176,460.55,111.32,25,1,2556.74,0,0.00
7177,239.230941,7177,460.70,110.60,59,1,2557.47,0,0.00
7178,239.264274,7178,460.90,110.33,42,1,2557.81,0,0.00
7179,239.297607,7179,460.90,109.99,32,1,2558.15,0,0.00
7180,239.330940,7180,461.51,109.97,47,1,2558.76,0,0.00
7181,239.364273,7181,462.09,110.33,41,1,2559.44,0,0.00
7182,239.397606,7182,462.09,110.33,26,1,2559.44,0,0.00
7183,239.430939,7183,462.09,110.33,28,1,2559.44,0,0.00
7184,239.464272,7184,462.43,110.46,20,1,2559.81,0,0.00
7185,239.497605,7185,462.11,110.14,25,1,2560.26,0,0.00
7186,239.530938,7186,461.89,110.00,24,1,2560.52,0,0.00
7187,239.564271,7187,461.89,110.00,17,1,2560.52,0,0.00
7188,239.597604,7188,461.65,109.69,30,1,2560.91,0,0.00
7189,239.630937,7189,461.46,109.37,37,1,2561.28,0,0.00
7190,239.664270,7190,461.84,108.90,30,1,2561.89,0,0.00
7191,239.697603,7191,461.84,108.90,37,1,2561.89,0,0.00
7192,239.730936,7192,462.16,109.68,55,1,2562.73,0,0.00
7193,239.764269,7193,463.15,110.54,68,1,2564.05,0,0.00
7194,239.797602,7194,463.98,110.97,71,1,2564.98,0,0.00
7195,239.830935,7195,463.98,110.97,67,1,2564.98,0,0.00
7196,239.864268,7196,464.35,111.19,45,1,2565.41,0,0.00
7197,239.897601,7197,464.25,110.63,40,1,2565.98,0,0.00
7198,239.930934,7198,464.04,110.42,34,1,2566.28,0,0.00
7199,239.964267,7199,463.69,110.34,44,1,2566.64,0,0.00
7200,239.997600,7200,463.38,110.10,51,1,2567.03,0,0.00
7201,240.030933,7201,463.38,110.10,28,1,2567.03,0,0.00
7202,240.064266,7202,463.38,110.10,31,1,2567.03,0,0.00
7203,240.097599,7203,463.65,110.05,41,1,2567.30,0,0.00
7204,240.130932,7204,463.65,110.05,26,1,2567.30,0,0.00
7205,240.164265,7205,463.65,110.05,21,1,2567.30,0,0.00
7206,240.197598,7206,463.32,109.68,35,1,2567.79,0,0.00
7207,240.230931,7207,463.10,109.36,47,1,2568.18,0,0.00
7208,240.264264,7208,462.99,108.93,44,1,2568.62,0,0.00
7209,240.297597,7209,462.84,108.33,55,1,2569.25,0,0.00
7210,240.330930,7210,462.89,107.94,49,1,2569.64,0,0.00
7211,240.364263,7211,462.89,107.94,32,1,2569.64,0,0.00
7212,240.397596,7212,462.89,107.94,25,1,2569.64,0,0.00
7213,240.430929,7213,462.90,108.40,27,1,2570.10,0,0.00
7214,240.464262,7214,462.90,108.40,30,1,2570.10,0,0.00
7215,240.497595,7215,462.67,107.76,51,1,2570.78,0,0.00
7216,240.530928,7216,462.68,107.50,53,1,2571.04,0,0.00
7217,240.564261,7217,462.68,107.50,32,1,2571.04,0,0.00
7218,240.597594,7218,462.41,108.39,47,1,2571.97,0,0.00
7219,240.630927,7219,462.59,108.74,49,1,2572.36,0,0.00
7220,240.664260,7220,462.59,108.74,43,1,2572.36,0,0.00
7221,240.697593,7221,462.36,108.79,36,1,2572.60,0,0.00
7222,240.730926,7222,462.23,108.18,38,1,2573.23,0,0.00
7223,240.764259,7223,461.84,107.63,43,1,2573.90,0,0.00
7224,240.797592,7224,461.49,106.81,42,1,2574.80,0,0.00
7225,240.830925,7225,461.14,105.79,44,1,2575.87,0,0.00
7226,240.864258,7226,460.92,105.25,32,1,2576.45,0,0.00
7227,240.897591,7227,461.16,105.07,27,1,2576.75,0,0.00
7228,240.930924,7228,461.41,104.98,38,1,2577.02,0,0.00
7229,240.964257,7229,461.74,104.99,29,1,2577.35,0,0.00
7230,240.997590,7230,461.74,104.99,16,1,2577.35,0,0.00
7231,241.030923,7231,461.78,105.33,18,1,2577.69,0,0.00
7232,241.064256,7232,461.78,105.33,18,1,2577.69,0,0.00
7233,241.097589,7233,461.47,105.35,19,1,2578.00,0,0.00
7234,241.130922,7234,461.47,105.35,21,1,2578.00,0,0.00
7235,241.164255,7235,461.76,105.49,18,1,2578.32,0,0.00
7236,241.197588,7236,461.79,105.14,33,1,2578.67,0,0.00
7237,241.230921,7237,461.65,104.70,28,1,2579.14,0,0.00
7238,241.264254,7238,461.61,104.31,35,1,2579.53,0,0.00
7239,241.297587,7239,461.52,104.03,23,1,2579.82,0,0.00
7240,241.330920,7240,461.52,104.03,18,1,2579.82,0,0.00
7241,241.364253,7241,461.24,103.91,23,1,2580.13,0,0.00
7242,241.397586,7242,461.24,103.91,31,1,2580.13,0,0.00
7243,241.430919,7243,460.97,103.54,42,1,2580.59,0,0.00
7244,241.464252,7244,460.97,103.54,40,1,2580.59,0,0.00
7245,241.497585,7245,460.97,103.54,52,1,2580.59,0,0.00
7246,241.530918,7246,460.97,103.54,45,1,2580.59,0,0.00
7247,241.564251,7247,460.97,103.54,28,1,2580.59,0,0.00
7248,241.597584,7248,460.97,103.54,23,1,2580.59,0,0.00
7249,241.630917,7249,461.05,103.94,22,1,2581.00,0,0.00
7250,241.664250,7250,461.05,103.94,19,1,2581.00,0,0.00
7251,241.697583,7251,460.77,104.16,20,1,2581.36,0,0.00
7252,241.730916,7252,460.57,104.25,19,1,2581.58,0,0.00
7253,241.764249,7253,460.45,104.57,25,1,2581.92,0,0.00
7254,241.797582,7254,460.13,104.97,37,1,2582.43,0,0.00
7255,241.830915,7255,460.13,104.97,47,1,2582.43,0,0.00
7256,241.864248,7256,459.84,105.09,58,1,2582.74,0,0.00
7257,241.897581,7257,459.72,105.78,60,1,2583.44,0,0.00
7258,241.930914,7258,459.56,106.60,51,1,2584.28,0,0.00
7259,241.964247,7259,459.74,107.57,44,1,2585.26,0,0.00
7260,241.997580,7260,460.09,108.49,39,1,2586.25,0,0.00
7261,242.030913,7261,460.51,109.08,48,1,2586.97,0,0.00
7262,242.064246,7262,460.95,109.54,42,1,2587.61,0,0.00
7263,242.097579,7263,461.43,110.18,44,1,2588.41,0,0.00
7264,242.130912,7264,461.93,110.94,50,1,2589.31,0,0.00
7265,242.164245,7265,462.09,111.19,24,1,2589.62,0,0.00
7266,242.197578,7266,462.09,111.19,22,1,2589.62,0,0.00
7267,242.230911,7267,461.87,111.45,28,1,2589.96,0,0.00
7268,242.264244,7268,461.87,111.45,28,1,2589.96,0,0.00
7269,242.297577,7269,461.55,111.69,22,1,2590.36,0,0.00
7270,242.330910,7270,461.55,111.69,18,1,2590.36,0,0.00
7271,242.364243,7271,461.27,111.60,18,1,2590.66,0,0.00
7272,242.397576,7272,461.27,111.60,14,1,2590.66,0,0.00
7273,242.430909,7273,461.27,111.60,15,1,2590.66,0,0.00
7274,242.464242,7274,461.27,111.60,13,1,2590.66,0,0.00
7275,242.497575,7275,461.27,111.60,15,1,2590.66,0,0.00
7276,242.530908,7276,461.27,111.60,14,1,2590.66,0,0.00
7277,242.564241,7277,461.27,111.60,13,1,2590.66,0,0.00
7278,242.597574,7278,461.27,111.60,8,1,2590.66,0,0.00
7279,242.630907,7279,461.12,111.86,16,1,2590.96,0,0.00
7280,242.664240,7280,461.12,111.86,17,1,2590.96,0,0.00
7281,242.697573,7281,461.12,111.86,17,1,2590.96,0,0.00
7282,242.730906,7282,461.12,111.86,15,1,2590.96,0,0.00
7283,242.764239,7283,460.75,111.60,21,1,2591.41,0,0.00
7284,242.797572,7284,460.75,111.60,13,1,2591.41,0,0.00
7285,242.830905,7285,460.75,111.60,14,1,2591.41,0,0.00
7286,242.864238,7286,460.75,111.60,14,1,2591.41,0,0.00
7287,242.897571,7287,460.75,111.60,13,1,2591.41,0,0.00
7288,242.930904,7288,460.75,111.60,15,1,2591.41,0,0.00
7289,242.964237,7289,460.75,111.60,13,1,2591.41,0,0.00
7290,242.997570,7290,460.75,111.60,13,1,2591.41,0,0.00
7291,243.030903,7291,460.75,111.60,13,1,2591.41,0,0.00
7292,243.064236,7292,460.75,111.60,12,1,2591.41,0,0.00
7293,243.097569,7293,460.75,111.60,9,1,2591.41,0,0.00
7294,243.130902,7294,460.75,111.60,14,1,2591.41,0,0.00
7295,243.164235,7295,460.75,111.60,12,1,2591.41,0,0.00
7296,243.197568,7296,460.75,111.60,15,1,2591.41,0,0.00
7297,243.230901,7297,460.75,111.60,12,1,2591.41,0,0.00
7298,243.264234,7298,460.75,111.60,12,1,2591.41,0,0.00
7299,243.297567,7299,460.75,111.60,15,1,2591.41,0,0.00
7300,243.330900,7300,460.75,111.60,15,1,2591.41,0,0.00
7301,243.364233,7301,460.75,111.60,12,1,2591.41,0,0.00
7302,243.397566,7302,460.75,111.60,18,1,2591.41,0,0.00
7303,243.430899,7303,460.75,111.60,11,1,2591.41,0,0.00
7304,243.464232,7304,460.75,111.60,12,1,2591.41,0,0.00
7305,243.497565,7305,460.75,111.60,13,1,2591.41,0,0.00
7306,243.530898,7306,460.75,111.60,13,1,2591.41,0,0.00
7307,243.564231,7307,460.75,111.60,16,1,2591.41,0,0.00
7308,243.597564,7308,460.75,111.60,12,1,2591.41,0,0.00
7309,243.630897,7309,460.75,111.60,15,1,2591.41,0,0.00
7310,243.664230,7310,460.75,111.60,12,1,2591.41,0,0.00
7311,243.697563,7311,460.75,111.60,14,1,2591.41,0,0.00
7312,243.730896,7312,460.75,111.60,17,1,2591.41,0,0.00
7313,243.764229,7313,460.75,111.60,12,1,2591.41,0,0.00
7314,243.797562,7314,460.75,111.60,16,1,2591.41,0,0.00
7315,243.830895,7315,460.75,111.60,15,1,2591.41,0,0.00
7316,243.864228,7316,460.75,111.60,11,1,2591.41,0,0.00
7317,243.897561,7317,460.75,111.60,15,1,2591.41,0,0.00
7318,243.930894,7318,460.75,111.60,14,1,2591.41,0,0.00
7319,243.964227,7319,460.75,111.60,12,1,2591.41,0,0.00
7320,243.997560,7320,460.75,111.60,9,1,2591.41,0,0.00
7321,244.030893,7321,460.75,111.60,10,1,2591.41,0,0.00
7322,244.064226,7322,460.75,111.60,16,1,2591.41,0,0.00
7323,244.097559,7323,460.52,111.59,13,1,2591.64,0,0.00
7324,244.130892,7324,460.52,111.59,14,1,2591.64,0,0.00
7325,244.164225,7325,460.52,111.59,14,1,2591.64,0,0.00
7326,244.197558,7326,460.52,111.59,8,1,2591.64,0,0.00
7327,244.230891,7327,460.52,111.59,10,1,2591.64,0,0.00
7328,244.264224,7328,460.52,111.59,15,1,2591.64,0,0.00
7329,244.297557,7329,460.53,111.11,24,1,2592.12,0,0.00
7330,244.330890,7330,460.45,110.38,38,1,2592.86,0,0.00
7331,244.364223,7331,460.23,109.02,66,1,2594.23,0,0.00
7332,244.397556,7332,460.00,107.45,92,1,2595.82,0,0.00
7333,244.430889,7333,459.96,107.08,70,1,2596.19,0,0.00
7334,244.464222,7334,459.65,106.47,72,1,2596.88,0,0.00
7335,244.497555,7335,459.83,107.18,74,1,2597.61,0,0.00
7336,244.530888,7336,460.64,107.79,71,1,2598.63,0,0.00
7337,244.564221,7337,461.46,107.86,71,1,2599.45,0,0.00
7338,244.597554,7338,461.90,107.79,45,1,2599.89,0,0.00
7339,244.630887,7339,462.56,107.62,52,1,2600.58,0,0.00
7340,244.664220,7340,462.38,107.05,60,1,2601.17,0,0.00
7341,244.697553,7341,462.17,106.54,75,1,2601.73,0,0.00
7342,244.730886,7342,462.17,106.54,64,1,2601.73,0,0.00
7343,244.764219,7343,462.47,106.49,55,1,2602.04,0,0.00
7344,244.797552,7344,463.08,106.61,53,1,2602.65,0,0.00
7345,244.830885,7345,463.79,104.88,89,1,2604.53,0,0.00
7346,244.864218,7346,464.13,104.08,77,1,2605.39,0,0.00
7347,244.897551,7347,464.44,103.40,60,1,2606.14,0,0.00
7348,244.930884,7348,465.04,102.52,72,1,2607.20,0,0.00
7349,244.964217,7349,465.21,102.39,55,1,2607.42,0,0.00
7350,244.997550,7350,465.47,103.41,55,1,2608.46,0,0.00
7351,245.030883,7351,465.59,105.64,101,1,2610.70,0,0.00
7352,245.064216,7352,466.23,107.23,112,1,2612.41,0,0.00
7353,245.097549,7353,466.29,108.09,111,1,2613.27,0,0.00
7354,245.130882,7354,465.79,107.35,68,1,2614.16,0,0.00
7355,245.164215,7355,465.02,106.48,52,1,2615.33,0,0.00
7356,245.197548,7356,464.73,105.79,45,1,2616.07,0,0.00
7357,245.230881,7357,464.46,105.01,46,1,2616.90,0,0.00
7358,245.264214,7358,464.65,104.78,35,1,2617.20,0,0.00
7359,245.297547,7359,464.65,104.78,18,1,2617.20,0,0.00
7360,245.330880,7360,464.15,104.72,31,1,2617.70,0,0.00
7361,245.364213,7361,463.87,105.00,38,1,2618.10,0,0.00
7362,245.397546,7362,463.43,104.84,25,1,2618.57,0,0.00
7363,245.430879,7363,463.54,105.05,29,1,2618.82,0,0.00
7364,245.464212,7364,463.54,105.05,28,1,2618.82,0,0.00
7365,245.497545,7365,464.07,105.02,30,1,2619.34,0,0.00
7366,245.530878,7366,464.37,104.64,43,1,2619.84,0,0.00
7367,245.564211,7367,464.37,104.64,35,1,2619.84,0,0.00
7368,245.597544,7368,464.80,103.70,60,1,2620.86,0,0.00
7369,245.630877,7369,465.06,103.55,29,1,2621.16,0,0.00
7370,245.664210,7370,465.06,103.55,24,1,2621.16,0,0.00
7371,245.697543,7371,465.01,103.24,24,1,2621.47,0,0.00
7372,245.730876,7372,464.71,103.18,23,1,2621.79,0,0.00
7373,245.764209,7373,463.84,102.95,50,1,2622.68,0,0.00
7374,245.797542,7374,462.96,102.66,48,1,2623.61,0,0.00
7375,245.830875,7375,462.35,102.34,41,1,2624.29,0,0.00
7376,245.864208,7376,462.08,102.08,33,1,2624.67,0,0.00
7377,245.897541,7377,462.40,102.06,30,1,2624.99,0,0.00
7378,245.930874,7378,462.65,101.94,27,1,2625.27,0,0.00
7379,245.964207,7379,462.65,101.94,20,1,2625.27,0,0.00
7380,245.997540,7380,462.38,101.75,16,1,2625.59,0,0.00
7381,246.030873,7381,462.38,101.75,19,1,2625.59,0,0.00
7382,246.064206,7382,462.38,101.75,19,1,2625.59,0,0.00
7383,246.097539,7383,462.38,101.75,25,1,2625.59,0,0.00
7384,246.130872,7384,462.38,101.75,24,1,2625.59,0,0.00
7385,246.164205,7385,462.46,101.34,24,1,2626.02,0,0.00
7386,246.197538,7386,462.46,101.34,21,1,2626.02,0,0.00
7387,246.230871,7387,462.46,101.34,24,1,2626.02,0,0.00
7388,246.264204,7388,462.70,101.15,27,1,2626.32,0,0.00
7389,246.297537,7389,462.81,101.42,21,1,2626.61,0,0.00
7390,246.330870,7390,462.81,101.42,20,1,2626.61,0,0.00
7391,246.364203,7391,462.81,101.42,33,1,2626.61,0,0.00
7392,246.397536,7392,462.81,101.42,27,1,2626.61,0,0.00
7393,246.430869,7393,463.01,100.69,49,1,2627.37,0,0.00
7394,246.464202,7394,463.01,100.69,38,1,2627.37,0,0.00
7395,246.497535,7395,463.01,100.69,29,1,2627.37,0,0.00
7396,246.530868,7396,462.85,100.49,23,1,2627.63,0,0.00
7397,246.564201,7397,462.85,100.49,18,1,2627.63,0,0.00
7398,246.597534,7398,462.85,100.49,25,1,2627.63,0,0.00
7399,246.630867,7399,463.04,100.35,32,1,2627.87,0,0.00
7400,246.664200,7400,463.04,100.35,22,1,2627.87,0,0.00
7401,246.697533,7401,463.19,100.12,21,1,2628.15,0,0.00
7402,246.730866,7402,462.82,100.02,27,1,2628.53,0,0.00
7403,246.764199,7403,462.82,100.02,26,1,2628.53,0,0.00
7404,246.797532,7404,462.66,99.44,26,1,2629.13,0,0.00
7405,246.830865,7405,462.28,99.31,35,1,2629.53,0,0.00
7406,246.864198,7406,462.20,98.94,32,1,2629.91,0,0.00
7407,246.897531,7407,462.52,98.69,31,1,2630.33,0,0.00
7408,246.930864,7408,462.25,98.44,29,1,2630.69,0,0.00
7409,246.964197,7409,461.67,98.22,41,1,2631.31,0,0.00
7410,246.997530,7410,461.47,97.87,38,1,2631.71,0,0.00
7411,247.030863,7411,461.64,97.29,54,1,2632.31,0,0.00
7412,247.064196,7412,461.78,96.53,52,1,2633.09,0,0.00
7413,247.097529,7413,461.24,96.06,36,1,2633.81,0,0.00
7414,247.130862,7414,460.60,95.54,43,1,2634.64,0,0.00
7415,247.164195,7415,459.83,95.27,48,1,2635.45,0,0.00
7416,247.197528,7416,459.36,94.39,66,1,2636.46,0,0.00
7417,247.230861,7417,459.23,93.53,60,1,2637.32,0,0.00
7418,247.264194,7418,459.05,92.95,42,1,2637.93,0,0.00
7419,247.297527,7419,458.46,92.38,40,1,2638.75,0,0.00
7420,247.330860,7420,457.99,91.93,45,1,2639.40,0,0.00
7421,247.364193,7421,457.71,91.76,40,1,2639.73,0,0.00
7422,247.397526,7422,457.52,91.23,59,1,2640.29,0,0.00
7423,247.430859,7423,458.10,90.82,55,1,2641.00,0,0.00
7424,247.464192,7424,458.41,90.48,66,1,2641.46,0,0.00
7425,247.497525,7425,458.68,90.34,35,1,2641.76,0,0.00
7426,247.530858,7426,458.68,90.34,50,1,2641.76,0,0.00
7427,247.564191,7427,458.00,90.23,47,1,2642.45,0,0.00
7428,247.597524,7428,457.76,90.27,35,1,2642.69,0,0.00
7429,247.630857,7429,457.76,90.27,36,1,2642.69,0,0.00
7430,247.664190,7430,458.10,89.99,42,1,2643.12,0,0.00
7431,247.697523,7431,457.87,89.92,37,1,2643.36,0,0.00
7432,247.730856,7432,457.39,89.83,36,1,2643.85,0,0.00
7433,247.764189,7433,456.75,89.69,50,1,2644.51,0,0.00
7434,247.797522,7434,455.69,89.47,67,1,2645.58,0,0.00
7435,247.830855,7435,455.09,89.20,54,1,2646.25,0,0.00
7436,247.864188,7436,454.80,89.13,44,1,2646.54,0,0.00
7437,247.897521,7437,454.80,89.13,35,1,2646.54,0,0.00
7438,247.930854,7438,455.12,88.96,38,1,2646.90,0,0.00
7439,247.964187,7439,455.66,89.03,48,1,2647.45,0,0.00
7440,247.997520,7440,456.83,89.40,86,1,2648.68,0,0.00
7441,248.030853,7441,457.53,89.53,64,1,2649.38,0,0.00
7442,248.064186,7442,458.36,89.70,54,1,2650.24,0,0.00
7443,248.097519,7443,459.04,89.82,35,1,2650.92,0,0.00
7444,248.130852,7444,459.58,89.70,35,1,2651.48,0,0.00
7445,248.164185,7445,459.57,89.34,40,1,2651.85,0,0.00
7446,248.197518,7446,459.88,89.07,30,1,2652.25,0,0.00
7447,248.230851,7447,460.20,89.01,22,1,2652.58,0,0.00
7448,248.264184,7448,459.72,88.58,41,1,2653.22,0,0.00
7449,248.297517,7449,459.72,88.58,40,1,2653.22,0,0.00
7450,248.330850,7450,459.20,87.70,61,1,2654.24,0,0.00
7451,248.364183,7451,458.84,86.89,67,1,2655.12,0,0.00
7452,248.397516,7452,458.75,86.17,58,1,2655.85,0,0.00
7453,248.430849,7453,458.47,85.57,52,1,2656.51,0,0.00
7454,248.464182,7454,458.45,84.93,46,1,2657.15,0,0.00
7455,248.497515,7455,458.92,84.46,38,1,2657.82,0,0.00
7456,248.530848,7456,459.53,84.03,54,1,2658.56,0,0.00
7457,248.564181,7457,461.25,83.91,92,1,2660.29,0,0.00
7458,248.597514,7458,462.89,84.27,100,1,2661.96,0,0.00
7459,248.630847,7459,462.88,85.06,78,1,2662.76,0,0.00
7460,248.664180,7460,463.37,85.37,53,1,2663.33,0,0.00
7461,248.697513,7461,463.37,85.37,35,1,2663.33,0,0.00
7462,248.730846,7462,464.78,84.11,53,1,2665.22,0,0.00
7463,248.764179,7463,464.78,84.11,57,1,2665.22,0,0.00
7464,248.797512,7464,464.15,84.63,57,1,2666.03,0,0.00
7465,248.830845,7465,463.78,84.66,44,1,2666.41,0,0.00
7466,248.864178,7466,463.78,84.66,34,1,2666.41,0,0.00
7467,248.897511,7467,463.50,84.70,29,1,2666.69,0,0.00
7468,248.930844,7468,463.50,84.70,23,1,2666.69,0,0.00
7469,248.964177,7469,463.50,84.70,25,1,2666.69,0,0.00
7470,248.997510,7470,463.09,84.74,35,1,2667.10,0,0.00
7471,249.030843,7471,462.87,84.76,29,1,2667.32,0,0.00
7472,249.064176,7472,462.87,84.76,33,1,2667.32,0,0.00
7473,249.097509,7473,463.16,84.80,31,1,2667.61,0,0.00
7474,249.130842,7474,463.30,85.01,29,1,2667.86,0,0.00
7475,249.164175,7475,463.03,85.54,41,1,2668.46,0,0.00
7476,249.197508,7476,462.75,85.33,39,1,2668.81,0,0.00
7477,249.230841,7477,462.62,85.05,32,1,2669.12,0,0.00
7478,249.264174,7478,462.62,85.05,22,1,2669.12,0,0.00
7479,249.297507,7479,462.65,84.63,26,1,2669.54,0,0.00
7480,249.330840,7480,462.65,84.63,22,1,2669.54,0,0.00
7481,249.364173,7481,462.34,84.36,21,1,2669.95,0,0.00
7482,249.397506,7482,462.34,84.36,19,1,2669.95,0,0.00
7483,249.430839,7483,462.34,84.36,21,1,2669.95,0,0.00
7484,249.464172,7484,462.34,84.36,19,1,2669.95,0,0.00
7485,249.497505,7485,462.34,84.36,19,1,2669.95,0,0.00
7486,249.530838,7486,462.34,84.36,20,1,2669.95,0,0.00
7487,249.564171,7487,462.45,84.12,25,1,2670.22,0,0.00
7488,249.597504,7488,462.27,84.32,25,1,2670.49,0,0.00
7489,249.630837,7489,462.27,84.32,18,1,2670.49,0,0.00
7490,249.664170,7490,462.27,84.32,25,1,2670.49,0,0.00
7491,249.697503,7491,462.27,84.32,18,1,2670.49,0,0.00
7492,249.730836,7492,462.00,84.15,26,1,2670.81,0,0.00
7493,249.764169,7493,462.00,84.15,31,1,2670.81,0,0.00
7494,249.797502,7494,461.82,83.73,26,1,2671.27,0,0.00
7495,249.830835,7495,461.82,83.73,22,1,2671.27,0,0.00
7496,249.864168,7496,461.82,83.73,25,1,2671.27,0,0.00
7497,249.897501,7497,461.82,83.73,21,1,2671.27,0,0.00
7498,249.930834,7498,462.02,83.83,26,1,2671.50,0,0.00
7499,249.964167,7499,461.93,84.05,30,1,2671.73,0,0.00
7500,249.997500,7500,461.93,84.05,22,1,2671.73,0,0.00
7501,250.030833,7501,461.78,83.85,26,1,2671.98,0,0.00
7502,250.064166,7502,461.78,83.85,23,1,2671.98,0,0.00
7503,250.097499,7503,461.78,84.19,25,1,2672.31,0,0.00
7504,250.130832,7504,461.78,84.19,17,1,2672.31,0,0.00
7505,250.164165,7505,461.56,83.80,23,1,2672.76,0,0.00
7506,250.197498,7506,461.56,83.80,23,1,2672.76,0,0.00
7507,250.230831,7507,461.28,83.72,22,1,2673.05,0,0.00
7508,250.264164,7508,461.28,83.72,18,1,2673.05,0,0.00
7509,250.297497,7509,461.28,83.72,25,1,2673.05,0,0.00
7510,250.330830,7510,461.28,83.72,22,1,2673.05,0,0.00
7511,250.364163,7511,461.49,83.83,21,1,2673.28,0,0.00
7512,250.397496,7512,461.49,83.83,22,1,2673.28,0,0.00
7513,250.430829,7513,461.49,83.83,19,1,2673.28,0,0.00
7514,250.464162,7514,461.27,83.71,20,1,2673.53,0,0.00
7515,250.497495,7515,461.04,83.59,25,1,2673.79,0,0.00
7516,250.530828,7516,461.04,83.59,27,1,2673.79,0,0.00
7517,250.564161,7517,461.27,83.42,35,1,2674.07,0,0.00
7518,250.597494,7518,461.21,83.74,37,1,2674.39,0,0.00
7519,250.630827,7519,461.53,83.97,30,1,2674.78,0,0.00
7520,250.664160,7520,461.45,84.39,35,1,2675.22,0,0.00
7521,250.697493,7521,461.45,84.39,31,1,2675.22,0,0.00
7522,250.730826,7522,461.45,84.39,17,1,2675.22,0,0.00
7523,250.764159,7523,461.45,84.39,28,1,2675.22,0,0.00
7524,250.797492,7524,461.18,84.75,23,1,2675.66,0,0.00
7525,250.830825,7525,461.18,84.75,18,1,2675.66,0,0.00
7526,250.864158,7526,460.91,84.76,18,1,2675.93,0,0.00
7527,250.897491,7527,460.75,84.62,27,1,2676.15,0,0.00
7528,250.930824,7528,460.91,84.18,31,1,2676.62,0,0.00
7529,250.964157,7529,460.65,84.10,37,1,2676.89,0,0.00
7530,250.997490,7530,460.24,83.84,38,1,2677.37,0,0.00
7531,251.030823,7531,459.95,83.56,36,1,2677.77,0,0.00
7532,251.064156,7532,459.95,83.56,29,1,2677.77,0,0.00
7533,251.097489,7533,459.76,83.23,25,1,2678.15,0,0.00
7534,251.130822,7534,459.99,83.19,26,1,2678.38,0,0.00
7535,251.164155,7535,460.37,83.43,37,1,2678.84,0,0.00
7536,251.197488,7536,460.51,83.77,33,1,2679.20,0,0.00
7537,251.230821,7537,460.52,83.99,25,1,2679.42,0,0.00
7538,251.264154,7538,460.79,83.93,25,1,2679.70,0,0.00
7539,251.297487,7539,460.98,83.81,25,1,2679.93,0,0.00
7540,251.330820,7540,461.00,84.16,30,1,2680.28,0,0.00
7541,251.364153,7541,460.85,84.45,25,1,2680.60,0,0.00
7542,251.397486,7542,460.85,84.45,23,1,2680.60,0,0.00
7543,251.430819,7543,460.51,84.17,27,1,2681.04,0,0.00
7544,251.464152,7544,460.36,83.95,24,1,2681.31,0,0.00
7545,251.497485,7545,460.41,83.70,22,1,2681.57,0,0.00
7546,251.530818,7546,460.41,83.70,15,1,2681.57,0,0.00
7547,251.564151,7547,460.41,83.70,24,1,2681.57,0,0.00
7548,251.597484,7548,460.41,83.70,22,1,2681.57,0,0.00
7549,251.630817,7549,460.20,83.76,29,1,2681.79,0,0.00
7550,251.664150,7550,460.19,83.50,24,1,2682.05,0,0.00
7551,251.697483,7551,460.19,83.50,17,1,2682.05,0,0.00
7552,251.730816,7552,460.19,83.50,9,1,2682.05,0,0.00
7553,251.764149,7553,460.19,83.50,15,1,2682.05,0,0.00
7554,251.797482,7554,460.19,83.50,19,1,2682.05,0,0.00
7555,251.830815,7555,460.19,83.50,16,1,2682.05,0,0.00
7556,251.864148,7556,460.19,83.50,17,1,2682.05,0,0.00
7557,251.897481,7557,460.19,83.50,21,1,2682.05,0,0.00
7558,251.930814,7558,460.19,83.50,17,1,2682.05,0,0.00
7559,251.964147,7559,459.99,83.33,23,1,2682.30,0,0.00
7560,251.997480,7560,459.99,83.33,23,1,2682.30,0,0.00
7561,252.030813,7561,459.99,83.33,19,1,2682.30,0,0.00
7562,252.064146,7562,459.99,83.33,21,1,2682.30,0,0.00
7563,252.097479,7563,459.99,83.33,18,1,2682.30,0,0.00
7564,252.130812,7564,459.99,83.33,19,1,2682.30,0,0.00
7565,252.164145,7565,459.99,83.33,16,1,2682.30,0,0.00
7566,252.197478,7566,459.91,83.55,17,1,2682.53,0,0.00
7567,252.230811,7567,459.82,83.31,21,1,2682.78,0,0.00
7568,252.264144,7568,459.82,83.31,19,1,2682.78,0,0.00
7569,252.297477,7569,459.48,83.35,18,1,2683.12,0,0.00
7570,252.330810,7570,459.48,83.35,18,1,2683.12,0,0.00
7571,252.364143,7571,459.36,83.15,19,1,2683.35,0,0.00
7572,252.397476,7572,459.16,83.05,16,1,2683.58,0,0.00
7573,252.430809,7573,459.16,83.05,23,1,2683.58,0,0.00
